Name,Year,Country,Type,Captain
Poseidon 75,1967,UK,BULK_CARRIER,Carlos Sanchez
Neptune 21,1967,Russia,TANKER,Li Wei
Titanic 28,1967,China,BULK_CARRIER,Hans Müller
Nautilus 97,1967,UK,PASSENGER,Hans Müller
Titanic 87,1967,USA,PASSENGER,John Smith
Enterprise 66,1967,Russia,PASSENGER,Carlos Sanchez
Viking 54,1967,UK,TANKER,William Brown
Titanic 93,1967,Germany,PASSENGER,Ivan Petrov
Odyssey 8,1967,Japan,PASSENGER,Li Wei
Titanic 64,1967,Russia,PASSENGER,Ivan Petrov
Poseidon 35,1967,UK,PASSENGER,William Brown
Nautilus 6,1967,USA,TANKER,Jean Dupont
Aurora 97,1967,UK,TANKER,Ivan Petrov
Aurora 81,1967,UK,TANKER,William Brown
Neptune 11,1967,Russia,BULK_CARRIER,Ivan Petrov
Titanic 19,1967,Japan,TANKER,Li Wei
Aurora 48,1967,France,BULK_CARRIER,Carlos Sanchez
Nautilus 81,1967,UK,TANKER,John Smith
Aurora 66,1967,France,PASSENGER,Ivan Petrov
Odyssey 100,1967,Russia,TANKER,John Smith
Nautilus 24,1967,Germany,TANKER,William Brown
Aurora 65,1967,Russia,TANKER,Jean Dupont
Titanic 38,1967,UK,PASSENGER,Hans Müller
Neptune 47,1967,China,TANKER,Ivan Petrov
Nautilus 60,1967,Russia,BULK_CARRIER,William Brown
Neptune 34,1967,France,PASSENGER,Ivan Petrov
Titanic 30,1967,UK,TANKER,Hans Müller
Aurora 59,1967,Japan,PASSENGER,Jean Dupont
Nautilus 82,1967,UK,PASSENGER,William Brown
Viking 100,1967,China,PASSENGER,Carlos Sanchez
Neptune 24,1967,Japan,PASSENGER,Ivan Petrov
Enterprise 37,1967,UK,PASSENGER,Hans Müller
Viking 23,1967,France,BULK_CARRIER,Jean Dupont
Aurora 34,1967,USA,PASSENGER,William Brown
Poseidon 10,1967,UK,PASSENGER,John Smith
Nautilus 11,1967,Russia,TANKER,Li Wei
Odyssey 94,1967,Germany,TANKER,Hans Müller
Aurora 29,1967,China,BULK_CARRIER,Jean Dupont
Viking 19,1967,USA,TANKER,Hans Müller
Enterprise 54,1967,Germany,TANKER,Hans Müller
Neptune 11,1967,France,TANKER,Hans Müller
Odyssey 50,1967,Russia,BULK_CARRIER,Hans Müller
Viking 88,1967,USA,TANKER,Carlos Sanchez
Aurora 62,1967,Germany,PASSENGER,Carlos Sanchez
Titanic 92,1967,USA,BULK_CARRIER,Ivan Petrov
Aurora 33,1967,France,PASSENGER,Hans Müller
Titanic 72,1967,UK,BULK_CARRIER,Hans Müller
Enterprise 84,1967,Japan,TANKER,Ivan Petrov
Odyssey 42,1967,China,PASSENGER,Ivan Petrov
Neptune 88,1967,Germany,PASSENGER,Li Wei
Nautilus 98,1967,Japan,BULK_CARRIER,Jean Dupont
Viking 69,1967,UK,PASSENGER,Jean Dupont
Viking 9,1967,China,TANKER,Hans Müller
Odyssey 39,1967,UK,TANKER,Hans Müller
Nautilus 95,1967,Germany,PASSENGER,John Smith
Aurora 13,1967,France,PASSENGER,Li Wei
Odyssey 43,1967,UK,TANKER,Hans Müller
Odyssey 71,1967,USA,PASSENGER,Ivan Petrov
Titanic 41,1967,China,PASSENGER,Carlos Sanchez
Titanic 75,1967,USA,PASSENGER,Hans Müller
Titanic 44,1967,Germany,PASSENGER,John Smith
Odyssey 23,1967,China,BULK_CARRIER,William Brown
Enterprise 16,1967,Germany,BULK_CARRIER,Jean Dupont
Enterprise 15,1967,Germany,PASSENGER,Li Wei
Nautilus 16,1967,France,PASSENGER,Hans Müller
Titanic 36,1967,Japan,TANKER,John Smith
Viking 2,1967,Germany,BULK_CARRIER,William Brown
Neptune 9,1967,France,BULK_CARRIER,Hans Müller
Poseidon 38,1967,USA,BULK_CARRIER,John Smith
Odyssey 9,1967,Japan,TANKER,Li Wei
Odyssey 94,1967,France,BULK_CARRIER,Carlos Sanchez
Odyssey 6,1967,China,BULK_CARRIER,Li Wei
Odyssey 58,1967,UK,BULK_CARRIER,William Brown
Viking 51,1967,Japan,BULK_CARRIER,Hans Müller
Odyssey 46,1967,Germany,PASSENGER,Jean Dupont
Aurora 40,1967,France,BULK_CARRIER,Hans Müller
Titanic 89,1967,China,BULK_CARRIER,Hans Müller
Enterprise 93,1967,USA,BULK_CARRIER,Li Wei
Enterprise 84,1967,Germany,TANKER,John Smith
Titanic 62,1967,Germany,BULK_CARRIER,Carlos Sanchez
Aurora 45,1967,USA,TANKER,Ivan Petrov
Odyssey 39,1967,China,PASSENGER,Ivan Petrov
Titanic 13,1967,China,BULK_CARRIER,Li Wei
Poseidon 50,1967,China,BULK_CARRIER,Hans Müller
Odyssey 41,1967,Japan,TANKER,Li Wei
Nautilus 61,1967,USA,TANKER,Jean Dupont
Titanic 14,1967,Russia,PASSENGER,William Brown
Enterprise 62,1967,UK,PASSENGER,William Brown
Aurora 79,1967,China,BULK_CARRIER,William Brown
Enterprise 52,1967,UK,PASSENGER,Li Wei
Enterprise 39,1967,UK,PASSENGER,Hans Müller
Poseidon 29,1967,Russia,BULK_CARRIER,Hans Müller
Odyssey 61,1967,Russia,BULK_CARRIER,Hans Müller
Nautilus 14,1967,USA,PASSENGER,Li Wei
Odyssey 12,1967,UK,BULK_CARRIER,William Brown
Enterprise 24,1967,France,TANKER,Ivan Petrov
Aurora 7,1967,USA,TANKER,Li Wei
Aurora 42,1967,UK,BULK_CARRIER,Ivan Petrov
Neptune 100,1967,France,PASSENGER,William Brown
Viking 47,1967,France,TANKER,Carlos Sanchez
Odyssey 36,1967,Germany,TANKER,Jean Dupont
Aurora 95,1967,China,PASSENGER,John Smith
Neptune 9,1967,UK,TANKER,Li Wei
Titanic 36,1967,China,TANKER,John Smith
Viking 62,1967,Germany,BULK_CARRIER,Hans Müller
Neptune 12,1968,USA,PASSENGER,William Brown
Titanic 45,1968,USA,BULK_CARRIER,Carlos Sanchez
Neptune 77,1968,Russia,PASSENGER,Carlos Sanchez
Viking 38,1968,Japan,TANKER,Ivan Petrov
Poseidon 36,1968,USA,BULK_CARRIER,Ivan Petrov
Viking 73,1968,USA,TANKER,Jean Dupont
Titanic 51,1968,Russia,BULK_CARRIER,Jean Dupont
Neptune 58,1968,China,BULK_CARRIER,John Smith
Enterprise 7,1968,China,TANKER,John Smith
Viking 12,1968,Germany,TANKER,Ivan Petrov
Viking 42,1968,Russia,TANKER,Carlos Sanchez
Poseidon 18,1968,Russia,PASSENGER,Carlos Sanchez
Poseidon 26,1968,USA,PASSENGER,Ivan Petrov
Aurora 67,1968,China,BULK_CARRIER,Jean Dupont
Neptune 27,1968,Japan,BULK_CARRIER,Hans Müller
Poseidon 30,1968,Russia,PASSENGER,John Smith
Titanic 48,1968,China,PASSENGER,Jean Dupont
Neptune 31,1968,Germany,TANKER,Li Wei
Viking 73,1968,UK,PASSENGER,Hans Müller
Neptune 52,1968,USA,TANKER,William Brown
Viking 42,1968,China,TANKER,Carlos Sanchez
Aurora 65,1968,France,TANKER,John Smith
Enterprise 39,1968,USA,TANKER,Jean Dupont
Odyssey 63,1968,Russia,BULK_CARRIER,John Smith
Aurora 98,1968,China,TANKER,Jean Dupont
Titanic 74,1968,Russia,PASSENGER,William Brown
Enterprise 96,1968,France,BULK_CARRIER,Carlos Sanchez
Odyssey 71,1968,USA,PASSENGER,Jean Dupont
Aurora 72,1968,USA,BULK_CARRIER,Carlos Sanchez
Titanic 49,1968,UK,PASSENGER,Ivan Petrov
Poseidon 67,1968,Russia,PASSENGER,Ivan Petrov
Aurora 87,1968,UK,PASSENGER,Ivan Petrov
Titanic 2,1968,UK,BULK_CARRIER,Ivan Petrov
Nautilus 78,1968,UK,BULK_CARRIER,Jean Dupont
Enterprise 13,1968,Russia,TANKER,Ivan Petrov
Poseidon 56,1968,UK,BULK_CARRIER,Hans Müller
Titanic 47,1968,France,TANKER,Carlos Sanchez
Neptune 1,1968,France,BULK_CARRIER,Jean Dupont
Odyssey 7,1968,France,PASSENGER,Jean Dupont
Viking 89,1968,USA,TANKER,Jean Dupont
Poseidon 78,1968,USA,TANKER,William Brown
Titanic 2,1968,China,PASSENGER,Carlos Sanchez
Odyssey 38,1968,Russia,BULK_CARRIER,Hans Müller
Enterprise 38,1968,China,PASSENGER,Hans Müller
Enterprise 23,1968,Germany,PASSENGER,William Brown
Nautilus 7,1968,France,PASSENGER,Ivan Petrov
Viking 57,1968,Japan,BULK_CARRIER,Jean Dupont
Odyssey 95,1968,Germany,TANKER,Carlos Sanchez
Enterprise 31,1968,USA,BULK_CARRIER,Ivan Petrov
Enterprise 4,1968,France,PASSENGER,Jean Dupont
Titanic 44,1968,Russia,TANKER,William Brown
Viking 42,1968,China,BULK_CARRIER,Li Wei
Odyssey 1,1968,Japan,TANKER,John Smith
Enterprise 63,1968,Germany,TANKER,Li Wei
Poseidon 32,1968,USA,TANKER,William Brown
Neptune 52,1968,France,TANKER,Jean Dupont
Titanic 17,1968,China,TANKER,Hans Müller
Viking 34,1968,Japan,PASSENGER,Hans Müller
Odyssey 45,1968,Germany,PASSENGER,Li Wei
Nautilus 22,1968,China,TANKER,Hans Müller
Viking 7,1968,China,BULK_CARRIER,John Smith
Titanic 91,1968,China,PASSENGER,Ivan Petrov
Odyssey 78,1968,Japan,TANKER,William Brown
Neptune 15,1968,UK,TANKER,John Smith
Viking 72,1968,UK,PASSENGER,Jean Dupont
Odyssey 42,1968,UK,PASSENGER,Hans Müller
Poseidon 86,1968,France,PASSENGER,John Smith
Viking 42,1968,France,PASSENGER,Jean Dupont
Enterprise 94,1968,France,TANKER,Ivan Petrov
Enterprise 13,1968,UK,BULK_CARRIER,John Smith
Nautilus 66,1968,Japan,PASSENGER,John Smith
Nautilus 89,1968,Japan,TANKER,Jean Dupont
Viking 10,1968,France,PASSENGER,Jean Dupont
Aurora 14,1968,China,TANKER,Hans Müller
Odyssey 29,1968,China,PASSENGER,Ivan Petrov
Nautilus 86,1968,Russia,TANKER,Li Wei
Aurora 56,1968,USA,TANKER,Jean Dupont
Aurora 4,1968,France,PASSENGER,Hans Müller
Titanic 21,1968,Japan,BULK_CARRIER,John Smith
Viking 93,1968,France,TANKER,Ivan Petrov
Odyssey 58,1968,Russia,PASSENGER,Ivan Petrov
Odyssey 19,1968,China,TANKER,Jean Dupont
Aurora 84,1968,UK,BULK_CARRIER,Jean Dupont
Aurora 68,1968,Japan,BULK_CARRIER,Ivan Petrov
Neptune 18,1968,Russia,TANKER,John Smith
Neptune 32,1968,Germany,BULK_CARRIER,Li Wei
Nautilus 1,1968,China,PASSENGER,Jean Dupont
Aurora 78,1968,UK,TANKER,John Smith
Aurora 59,1968,USA,BULK_CARRIER,Carlos Sanchez
Poseidon 27,1968,France,PASSENGER,Li Wei
Viking 13,1968,Japan,TANKER,Jean Dupont
Odyssey 53,1968,France,TANKER,Li Wei
Neptune 44,1968,China,PASSENGER,Jean Dupont
Titanic 89,1968,China,PASSENGER,John Smith
Nautilus 1,1968,Russia,BULK_CARRIER,Jean Dupont
Poseidon 83,1968,UK,BULK_CARRIER,Hans Müller
Enterprise 49,1968,Russia,TANKER,John Smith
Neptune 29,1968,France,BULK_CARRIER,Ivan Petrov
Viking 94,1968,UK,BULK_CARRIER,Hans Müller
Odyssey 100,1968,Japan,TANKER,Hans Müller
Titanic 22,1968,USA,TANKER,John Smith
Poseidon 10,1968,USA,TANKER,Hans Müller
Neptune 74,1968,France,PASSENGER,John Smith
Aurora 67,1968,UK,PASSENGER,Jean Dupont
Poseidon 63,1968,Japan,TANKER,Jean Dupont
Poseidon 1,1968,Japan,TANKER,William Brown
Nautilus 35,1968,USA,PASSENGER,Jean Dupont
Titanic 78,1968,Russia,BULK_CARRIER,William Brown
Poseidon 87,1968,Russia,BULK_CARRIER,Li Wei
Odyssey 25,1968,Russia,TANKER,John Smith
Odyssey 1,1968,China,BULK_CARRIER,Jean Dupont
Viking 77,1968,Japan,TANKER,William Brown
Viking 24,1968,UK,TANKER,John Smith
Poseidon 25,1968,Russia,PASSENGER,Jean Dupont
Titanic 37,1969,UK,TANKER,Carlos Sanchez
Odyssey 8,1969,USA,TANKER,William Brown
Viking 78,1969,UK,PASSENGER,Ivan Petrov
Odyssey 42,1969,Germany,PASSENGER,William Brown
Titanic 32,1969,France,PASSENGER,William Brown
Poseidon 49,1969,China,TANKER,Hans Müller
Titanic 99,1969,USA,PASSENGER,Jean Dupont
Odyssey 60,1969,France,BULK_CARRIER,Hans Müller
Aurora 94,1969,Germany,BULK_CARRIER,William Brown
Nautilus 76,1969,UK,BULK_CARRIER,Carlos Sanchez
Titanic 92,1969,USA,PASSENGER,Li Wei
Neptune 92,1969,Germany,BULK_CARRIER,Li Wei
Titanic 91,1969,USA,PASSENGER,John Smith
Odyssey 82,1969,France,TANKER,Ivan Petrov
Poseidon 39,1969,Japan,TANKER,Li Wei
Neptune 54,1969,China,BULK_CARRIER,Ivan Petrov
Titanic 89,1969,Japan,PASSENGER,John Smith
Neptune 92,1969,Japan,TANKER,William Brown
Nautilus 48,1969,UK,TANKER,Li Wei
Aurora 73,1969,Russia,PASSENGER,Li Wei
Viking 42,1969,Russia,PASSENGER,Ivan Petrov
Poseidon 92,1969,Japan,BULK_CARRIER,John Smith
Titanic 55,1969,Japan,TANKER,John Smith
Nautilus 53,1969,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 64,1969,France,TANKER,Li Wei
Poseidon 93,1969,France,BULK_CARRIER,Ivan Petrov
Titanic 64,1969,Germany,PASSENGER,Jean Dupont
Poseidon 92,1969,Russia,BULK_CARRIER,John Smith
Nautilus 50,1969,USA,BULK_CARRIER,Jean Dupont
Enterprise 89,1969,Japan,BULK_CARRIER,Jean Dupont
Viking 67,1969,Japan,TANKER,John Smith
Enterprise 38,1969,France,PASSENGER,John Smith
Odyssey 72,1969,China,PASSENGER,Ivan Petrov
Nautilus 41,1969,Germany,BULK_CARRIER,Carlos Sanchez
Nautilus 52,1969,Russia,BULK_CARRIER,Carlos Sanchez
Enterprise 59,1969,France,PASSENGER,Jean Dupont
Aurora 2,1969,Russia,TANKER,Carlos Sanchez
Neptune 33,1969,USA,TANKER,Ivan Petrov
Aurora 94,1969,Japan,PASSENGER,Jean Dupont
Poseidon 36,1969,USA,BULK_CARRIER,Jean Dupont
Nautilus 83,1969,USA,PASSENGER,William Brown
Nautilus 30,1969,UK,TANKER,John Smith
Aurora 50,1969,UK,TANKER,Carlos Sanchez
Poseidon 80,1969,UK,PASSENGER,Jean Dupont
Titanic 92,1969,China,BULK_CARRIER,John Smith
Viking 39,1969,USA,BULK_CARRIER,Li Wei
Neptune 36,1969,China,BULK_CARRIER,Ivan Petrov
Poseidon 24,1969,USA,TANKER,Li Wei
Neptune 73,1969,China,PASSENGER,Hans Müller
Enterprise 58,1969,Germany,PASSENGER,Hans Müller
Odyssey 42,1969,Russia,PASSENGER,Ivan Petrov
Odyssey 25,1969,France,TANKER,Jean Dupont
Poseidon 49,1969,Germany,TANKER,William Brown
Enterprise 57,1969,UK,BULK_CARRIER,John Smith
Viking 63,1969,Japan,PASSENGER,John Smith
Enterprise 80,1969,China,TANKER,Hans Müller
Nautilus 72,1969,Germany,BULK_CARRIER,Jean Dupont
Enterprise 82,1969,China,TANKER,John Smith
Odyssey 65,1969,China,PASSENGER,John Smith
Aurora 64,1969,Russia,PASSENGER,William Brown
Titanic 59,1969,Germany,TANKER,William Brown
Titanic 59,1969,Japan,PASSENGER,Jean Dupont
Poseidon 85,1969,Germany,BULK_CARRIER,Hans Müller
Poseidon 82,1969,Russia,BULK_CARRIER,John Smith
Neptune 30,1969,France,PASSENGER,Jean Dupont
Enterprise 47,1969,USA,PASSENGER,William Brown
Poseidon 58,1969,China,PASSENGER,William Brown
Poseidon 31,1969,China,PASSENGER,Hans Müller
Odyssey 93,1969,Japan,PASSENGER,Jean Dupont
Odyssey 29,1969,China,PASSENGER,Hans Müller
Viking 30,1969,UK,BULK_CARRIER,Hans Müller
Poseidon 79,1969,USA,PASSENGER,Ivan Petrov
Titanic 61,1969,Russia,PASSENGER,Jean Dupont
Neptune 63,1969,USA,TANKER,Hans Müller
Odyssey 62,1969,Russia,PASSENGER,Carlos Sanchez
Viking 67,1969,Russia,TANKER,Ivan Petrov
Nautilus 65,1969,USA,PASSENGER,Li Wei
Odyssey 9,1969,France,BULK_CARRIER,Carlos Sanchez
Enterprise 69,1969,China,TANKER,Carlos Sanchez
Titanic 57,1969,UK,TANKER,Hans Müller
Viking 51,1969,Russia,BULK_CARRIER,William Brown
Nautilus 53,1969,Germany,PASSENGER,Ivan Petrov
Poseidon 53,1969,UK,BULK_CARRIER,Li Wei
Neptune 84,1969,UK,TANKER,John Smith
Nautilus 68,1969,Russia,PASSENGER,William Brown
Enterprise 66,1969,UK,TANKER,Jean Dupont
Enterprise 45,1969,Russia,PASSENGER,Hans Müller
Titanic 64,1969,Japan,BULK_CARRIER,Jean Dupont
Neptune 15,1969,Germany,BULK_CARRIER,Jean Dupont
Viking 8,1969,UK,TANKER,Li Wei
Neptune 33,1969,China,BULK_CARRIER,Ivan Petrov
Titanic 89,1969,Russia,BULK_CARRIER,Jean Dupont
Odyssey 99,1969,Japan,TANKER,William Brown
Titanic 23,1969,Japan,TANKER,William Brown
Neptune 61,1969,UK,PASSENGER,Carlos Sanchez
Enterprise 21,1969,France,TANKER,Jean Dupont
Aurora 18,1969,Russia,BULK_CARRIER,Ivan Petrov
Nautilus 67,1969,China,BULK_CARRIER,John Smith
Titanic 78,1969,France,PASSENGER,William Brown
Nautilus 5,1969,USA,TANKER,Li Wei
Nautilus 65,1969,USA,PASSENGER,Ivan Petrov
Poseidon 50,1969,China,TANKER,Li Wei
Nautilus 95,1969,USA,TANKER,Li Wei
Enterprise 64,1969,Germany,BULK_CARRIER,Carlos Sanchez
Poseidon 68,1969,Russia,TANKER,Jean Dupont
Viking 42,1969,China,PASSENGER,Hans Müller
Aurora 40,1969,France,PASSENGER,Li Wei
Odyssey 40,1969,China,PASSENGER,Ivan Petrov
Odyssey 11,1969,China,BULK_CARRIER,Li Wei
Nautilus 86,1969,USA,PASSENGER,Carlos Sanchez
Neptune 85,1969,UK,PASSENGER,Hans Müller
Aurora 76,1969,Japan,BULK_CARRIER,William Brown
Aurora 5,1969,Germany,PASSENGER,Li Wei
Titanic 95,1969,Japan,BULK_CARRIER,John Smith
Odyssey 67,1969,UK,PASSENGER,Jean Dupont
Nautilus 12,1969,Japan,TANKER,William Brown
Nautilus 38,1969,USA,BULK_CARRIER,Hans Müller
Titanic 94,1969,China,TANKER,Li Wei
Poseidon 95,1969,Germany,PASSENGER,John Smith
Nautilus 80,1969,Germany,PASSENGER,Carlos Sanchez
Poseidon 52,1969,UK,PASSENGER,Carlos Sanchez
Odyssey 100,1969,China,PASSENGER,Jean Dupont
Neptune 27,1969,Russia,TANKER,John Smith
Viking 7,1969,France,TANKER,Ivan Petrov
Nautilus 84,1969,China,PASSENGER,Ivan Petrov
Nautilus 4,1969,China,TANKER,Ivan Petrov
Aurora 76,1969,USA,TANKER,Li Wei
Titanic 44,1969,Russia,BULK_CARRIER,Carlos Sanchez
Odyssey 89,1969,USA,TANKER,Jean Dupont
Neptune 85,1969,USA,TANKER,Jean Dupont
Titanic 82,1969,USA,TANKER,Carlos Sanchez
Nautilus 89,1969,Russia,PASSENGER,Jean Dupont
Poseidon 30,1969,Japan,BULK_CARRIER,John Smith
Aurora 76,1969,Germany,PASSENGER,Hans Müller
Nautilus 37,1969,Germany,TANKER,John Smith
Poseidon 80,1969,Japan,PASSENGER,John Smith
Poseidon 37,1969,UK,TANKER,Ivan Petrov
Aurora 76,1970,Russia,PASSENGER,Carlos Sanchez
Nautilus 59,1970,France,PASSENGER,Carlos Sanchez
Poseidon 56,1970,China,PASSENGER,Jean Dupont
Viking 33,1970,USA,TANKER,Jean Dupont
Aurora 80,1970,USA,TANKER,Hans Müller
Nautilus 9,1970,UK,BULK_CARRIER,Ivan Petrov
Nautilus 38,1970,Japan,TANKER,Li Wei
Poseidon 81,1970,Germany,TANKER,Jean Dupont
Odyssey 58,1970,China,PASSENGER,John Smith
Odyssey 44,1970,China,PASSENGER,Carlos Sanchez
Nautilus 24,1970,UK,BULK_CARRIER,Carlos Sanchez
Neptune 62,1970,China,PASSENGER,Li Wei
Titanic 83,1970,Germany,BULK_CARRIER,Li Wei
Titanic 12,1970,USA,BULK_CARRIER,Li Wei
Enterprise 16,1970,France,TANKER,Ivan Petrov
Odyssey 48,1970,Japan,BULK_CARRIER,Carlos Sanchez
Poseidon 42,1970,France,PASSENGER,Carlos Sanchez
Viking 76,1970,Japan,BULK_CARRIER,Jean Dupont
Neptune 51,1970,UK,TANKER,William Brown
Poseidon 97,1970,France,TANKER,Jean Dupont
Odyssey 70,1970,USA,BULK_CARRIER,John Smith
Neptune 4,1970,France,TANKER,Jean Dupont
Titanic 72,1970,UK,PASSENGER,Hans Müller
Poseidon 36,1970,Germany,PASSENGER,Jean Dupont
Odyssey 13,1970,Russia,TANKER,Ivan Petrov
Enterprise 58,1970,USA,PASSENGER,Li Wei
Aurora 79,1970,Germany,PASSENGER,Li Wei
Poseidon 66,1970,Japan,TANKER,Hans Müller
Neptune 45,1970,France,TANKER,Jean Dupont
Nautilus 82,1970,China,PASSENGER,Carlos Sanchez
Poseidon 61,1970,Japan,BULK_CARRIER,Jean Dupont
Odyssey 64,1970,UK,PASSENGER,William Brown
Titanic 66,1970,China,BULK_CARRIER,William Brown
Odyssey 2,1970,Russia,PASSENGER,Li Wei
Odyssey 5,1970,France,PASSENGER,Jean Dupont
Titanic 2,1970,Germany,BULK_CARRIER,Carlos Sanchez
Enterprise 64,1970,China,BULK_CARRIER,Carlos Sanchez
Odyssey 58,1970,Germany,PASSENGER,Hans Müller
Enterprise 39,1970,UK,TANKER,Carlos Sanchez
Neptune 12,1970,Germany,BULK_CARRIER,Li Wei
Odyssey 11,1970,France,BULK_CARRIER,William Brown
Enterprise 61,1970,Russia,TANKER,Carlos Sanchez
Neptune 79,1970,Japan,PASSENGER,Hans Müller
Neptune 82,1970,UK,PASSENGER,Hans Müller
Poseidon 15,1970,USA,TANKER,William Brown
Titanic 99,1970,Russia,BULK_CARRIER,Hans Müller
Nautilus 55,1970,UK,BULK_CARRIER,Carlos Sanchez
Odyssey 73,1970,USA,BULK_CARRIER,Jean Dupont
Enterprise 85,1970,USA,BULK_CARRIER,Ivan Petrov
Enterprise 100,1970,Japan,TANKER,Jean Dupont
Neptune 22,1970,USA,BULK_CARRIER,Jean Dupont
Enterprise 55,1970,France,BULK_CARRIER,Jean Dupont
Aurora 77,1970,Russia,PASSENGER,Hans Müller
Titanic 63,1970,France,TANKER,John Smith
Poseidon 37,1970,UK,PASSENGER,Hans Müller
Enterprise 28,1970,USA,TANKER,Hans Müller
Enterprise 92,1970,UK,BULK_CARRIER,William Brown
Viking 60,1970,Germany,TANKER,Carlos Sanchez
Viking 67,1970,Japan,TANKER,Hans Müller
Enterprise 84,1970,France,BULK_CARRIER,Carlos Sanchez
Aurora 77,1970,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 27,1970,Russia,PASSENGER,Hans Müller
Nautilus 93,1970,USA,BULK_CARRIER,Jean Dupont
Enterprise 84,1970,Germany,PASSENGER,Hans Müller
Odyssey 34,1970,Germany,BULK_CARRIER,Li Wei
Viking 39,1970,China,PASSENGER,Jean Dupont
Enterprise 17,1970,Japan,TANKER,Jean Dupont
Nautilus 62,1970,UK,TANKER,Ivan Petrov
Odyssey 13,1970,UK,BULK_CARRIER,Hans Müller
Enterprise 62,1970,Japan,BULK_CARRIER,William Brown
Aurora 30,1970,Russia,BULK_CARRIER,Ivan Petrov
Odyssey 37,1970,UK,BULK_CARRIER,Li Wei
Viking 39,1970,France,TANKER,William Brown
Neptune 11,1970,Germany,BULK_CARRIER,Li Wei
Viking 93,1970,Japan,BULK_CARRIER,Carlos Sanchez
Odyssey 31,1970,China,BULK_CARRIER,William Brown
Poseidon 50,1970,UK,PASSENGER,Carlos Sanchez
Viking 90,1970,France,BULK_CARRIER,Li Wei
Enterprise 51,1970,Germany,TANKER,John Smith
Viking 3,1970,Germany,BULK_CARRIER,Jean Dupont
Poseidon 73,1970,China,PASSENGER,William Brown
Neptune 6,1970,France,BULK_CARRIER,John Smith
Poseidon 87,1970,UK,PASSENGER,Li Wei
Poseidon 88,1970,China,TANKER,Carlos Sanchez
Nautilus 96,1970,Germany,BULK_CARRIER,Li Wei
Titanic 94,1970,Germany,TANKER,Ivan Petrov
Nautilus 83,1970,UK,PASSENGER,Li Wei
Poseidon 28,1970,UK,BULK_CARRIER,Li Wei
Enterprise 62,1970,USA,PASSENGER,Jean Dupont
Titanic 67,1970,USA,TANKER,Li Wei
Nautilus 64,1970,France,TANKER,Carlos Sanchez
Enterprise 98,1970,China,TANKER,John Smith
Aurora 19,1970,Germany,BULK_CARRIER,Jean Dupont
Poseidon 73,1970,France,PASSENGER,Ivan Petrov
Viking 70,1970,France,BULK_CARRIER,Hans Müller
Titanic 46,1970,France,PASSENGER,John Smith
Poseidon 85,1970,Japan,PASSENGER,William Brown
Titanic 83,1970,UK,TANKER,Hans Müller
Viking 40,1970,France,BULK_CARRIER,Li Wei
Aurora 5,1970,China,PASSENGER,John Smith
Viking 43,1970,France,BULK_CARRIER,William Brown
Enterprise 89,1970,Russia,BULK_CARRIER,Ivan Petrov
Odyssey 10,1970,USA,BULK_CARRIER,Hans Müller
Odyssey 15,1970,Germany,BULK_CARRIER,Jean Dupont
Nautilus 68,1970,UK,TANKER,Jean Dupont
Neptune 48,1970,Russia,BULK_CARRIER,Hans Müller
Neptune 34,1970,China,TANKER,Carlos Sanchez
Aurora 1,1970,Russia,BULK_CARRIER,Ivan Petrov
Viking 74,1970,UK,BULK_CARRIER,Hans Müller
Nautilus 96,1970,UK,PASSENGER,Hans Müller
Neptune 2,1970,USA,BULK_CARRIER,Jean Dupont
Enterprise 68,1970,USA,TANKER,John Smith
Enterprise 13,1970,France,TANKER,Jean Dupont
Neptune 77,1970,Germany,TANKER,Carlos Sanchez
Viking 18,1970,Germany,PASSENGER,Ivan Petrov
Neptune 73,1970,Russia,BULK_CARRIER,Hans Müller
Enterprise 92,1970,UK,PASSENGER,Hans Müller
Odyssey 92,1970,Germany,TANKER,Jean Dupont
Poseidon 54,1970,Russia,BULK_CARRIER,Hans Müller
Poseidon 84,1970,USA,BULK_CARRIER,Hans Müller
Titanic 29,1970,USA,TANKER,Li Wei
Titanic 66,1970,USA,PASSENGER,Carlos Sanchez
Nautilus 37,1970,UK,TANKER,William Brown
Enterprise 72,1970,USA,BULK_CARRIER,William Brown
Titanic 12,1970,UK,BULK_CARRIER,John Smith
Titanic 14,1970,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 54,1970,China,BULK_CARRIER,Carlos Sanchez
Odyssey 19,1970,Russia,PASSENGER,John Smith
Viking 26,1970,Japan,BULK_CARRIER,Li Wei
Enterprise 71,1970,China,BULK_CARRIER,John Smith
Aurora 5,1970,UK,BULK_CARRIER,John Smith
Neptune 73,1970,Germany,PASSENGER,John Smith
Titanic 23,1970,UK,TANKER,Hans Müller
Odyssey 69,1970,USA,TANKER,William Brown
Odyssey 32,1970,USA,TANKER,William Brown
Neptune 16,1971,UK,PASSENGER,Jean Dupont
Enterprise 94,1971,UK,PASSENGER,Carlos Sanchez
Aurora 2,1971,France,PASSENGER,John Smith
Poseidon 66,1971,Japan,BULK_CARRIER,Jean Dupont
Poseidon 51,1971,France,TANKER,Ivan Petrov
Enterprise 13,1971,China,TANKER,Carlos Sanchez
Enterprise 56,1971,China,PASSENGER,Hans Müller
Enterprise 22,1971,Russia,TANKER,Li Wei
