Name,Year,Country,Type,Captain
Viking 14,1970,Japan,PASSENGER,Carlos Sanchez
Nautilus 20,1970,Russia,BULK_CARRIER,Li Wei
Neptune 75,1970,USA,TANKER,Jean Dupont
Poseidon 95,1970,China,BULK_CARRIER,William Brown
Aurora 43,1970,Japan,PASSENGER,William Brown
Aurora 8,1970,USA,BULK_CARRIER,Ivan Petrov
Neptune 97,1970,China,BULK_CARRIER,William Brown
Odyssey 97,1970,Germany,PASSENGER,Carlos Sanchez
Enterprise 33,1970,USA,BULK_CARRIER,Jean Dupont
Enterprise 91,1970,France,BULK_CARRIER,Li Wei
Odyssey 38,1970,USA,PASSENGER,John Smith
Odyssey 3,1970,UK,PASSENGER,Hans Müller
Enterprise 7,1970,USA,TANKER,Hans Müller
Poseidon 16,1970,France,PASSENGER,John Smith
Titanic 95,1970,Russia,BULK_CARRIER,Li Wei
Titanic 95,1970,China,PASSENGER,Jean Dupont
Enterprise 55,1970,France,PASSENGER,Hans Müller
Nautilus 46,1970,Russia,TANKER,Carlos Sanchez
Aurora 12,1970,Japan,PASSENGER,Carlos Sanchez
Viking 14,1970,Germany,PASSENGER,Jean Dupont
Neptune 53,1970,UK,TANKER,John Smith
Nautilus 92,1970,Russia,PASSENGER,John Smith
Viking 83,1970,China,BULK_CARRIER,William Brown
Titanic 14,1970,Germany,PASSENGER,John Smith
Poseidon 78,1970,Germany,BULK_CARRIER,William Brown
Poseidon 73,1970,USA,BULK_CARRIER,Hans Müller
Aurora 79,1970,Russia,BULK_CARRIER,Jean Dupont
Nautilus 60,1970,UK,BULK_CARRIER,William Brown
Odyssey 10,1970,China,PASSENGER,Li Wei
Odyssey 57,1970,UK,PASSENGER,Jean Dupont
Nautilus 69,1970,USA,PASSENGER,William Brown
Enterprise 62,1970,Russia,PASSENGER,Carlos Sanchez
Aurora 87,1970,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 38,1970,Japan,BULK_CARRIER,Jean Dupont
Titanic 56,1970,USA,BULK_CARRIER,Jean Dupont
Aurora 93,1970,Russia,PASSENGER,Ivan Petrov
Viking 66,1970,Russia,PASSENGER,John Smith
Titanic 82,1970,Russia,TANKER,Hans Müller
Viking 64,1971,France,BULK_CARRIER,Li Wei
Poseidon 77,1971,USA,TANKER,Jean Dupont
Poseidon 5,1971,China,BULK_CARRIER,William Brown
Nautilus 87,1971,Russia,PASSENGER,Li Wei
Neptune 67,1971,France,PASSENGER,William Brown
Odyssey 26,1971,Japan,BULK_CARRIER,Li Wei
Enterprise 23,1971,Russia,BULK_CARRIER,Jean Dupont
Viking 88,1971,UK,BULK_CARRIER,Carlos Sanchez
Poseidon 24,1971,China,TANKER,Ivan Petrov
Aurora 50,1971,Japan,TANKER,William Brown
Neptune 85,1971,UK,BULK_CARRIER,John Smith
Titanic 94,1971,China,TANKER,Li Wei
Aurora 54,1971,China,BULK_CARRIER,William Brown
Viking 97,1971,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 5,1971,France,BULK_CARRIER,Hans Müller
Titanic 87,1971,Germany,BULK_CARRIER,Hans Müller
Aurora 25,1971,Russia,BULK_CARRIER,Hans Müller
Poseidon 39,1971,USA,PASSENGER,Ivan Petrov
Poseidon 89,1971,China,BULK_CARRIER,John Smith
Odyssey 40,1971,UK,PASSENGER,John Smith
Poseidon 49,1971,Germany,PASSENGER,Carlos Sanchez
Poseidon 17,1971,France,BULK_CARRIER,William Brown
Poseidon 98,1971,Russia,TANKER,Ivan Petrov
Neptune 18,1971,China,BULK_CARRIER,Carlos Sanchez
Poseidon 68,1971,Russia,TANKER,John Smith
Poseidon 91,1971,France,BULK_CARRIER,Hans Müller
Viking 4,1971,Russia,PASSENGER,Li Wei
Titanic 94,1971,France,PASSENGER,Ivan Petrov
Nautilus 81,1971,China,PASSENGER,Carlos Sanchez
Neptune 55,1971,USA,BULK_CARRIER,Hans Müller
Viking 70,1971,Germany,BULK_CARRIER,John Smith
Titanic 28,1971,UK,BULK_CARRIER,Hans Müller
Odyssey 63,1971,France,BULK_CARRIER,Jean Dupont
Aurora 45,1971,Japan,BULK_CARRIER,Jean Dupont
Viking 34,1971,Japan,TANKER,Hans Müller
Odyssey 67,1971,China,TANKER,Ivan Petrov
Viking 39,1971,Germany,PASSENGER,Hans Müller
Nautilus 10,1971,USA,TANKER,Li Wei
Nautilus 69,1971,USA,TANKER,Hans Müller
Neptune 99,1971,UK,PASSENGER,William Brown
Titanic 75,1971,Japan,TANKER,Hans Müller
Titanic 45,1971,China,PASSENGER,Carlos Sanchez
Titanic 89,1971,France,PASSENGER,Jean Dupont
Enterprise 11,1971,Russia,PASSENGER,Li Wei
Viking 60,1971,Germany,PASSENGER,John Smith
Nautilus 76,1971,UK,PASSENGER,Hans Müller
Enterprise 62,1971,Japan,TANKER,John Smith
Nautilus 91,1971,UK,TANKER,William Brown
Neptune 49,1971,Japan,BULK_CARRIER,Li Wei
Neptune 40,1971,UK,TANKER,Hans Müller
Titanic 9,1971,USA,TANKER,Ivan Petrov
Nautilus 85,1971,UK,TANKER,Carlos Sanchez
Titanic 14,1971,France,BULK_CARRIER,John Smith
Poseidon 56,1971,Germany,PASSENGER,Ivan Petrov
Odyssey 90,1971,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 51,1972,Russia,TANKER,Carlos Sanchez
Neptune 87,1972,Germany,TANKER,Carlos Sanchez
Neptune 7,1972,China,TANKER,Li Wei
Titanic 32,1972,Japan,PASSENGER,Hans Müller
Aurora 75,1972,China,TANKER,Ivan Petrov
Poseidon 73,1972,Japan,PASSENGER,Ivan Petrov
Neptune 49,1972,USA,BULK_CARRIER,Ivan Petrov
Neptune 86,1972,Germany,TANKER,Carlos Sanchez
Neptune 39,1972,UK,BULK_CARRIER,William Brown
Titanic 74,1972,Japan,BULK_CARRIER,Jean Dupont
Aurora 97,1972,USA,BULK_CARRIER,William Brown
Poseidon 59,1972,Russia,PASSENGER,Hans Müller
Nautilus 78,1972,USA,BULK_CARRIER,William Brown
Titanic 97,1972,Germany,BULK_CARRIER,Ivan Petrov
Titanic 93,1972,France,TANKER,Li Wei
Odyssey 14,1972,UK,PASSENGER,Jean Dupont
Viking 8,1972,China,BULK_CARRIER,John Smith
Titanic 75,1972,UK,BULK_CARRIER,Carlos Sanchez
Poseidon 27,1972,France,PASSENGER,William Brown
Odyssey 13,1972,Russia,BULK_CARRIER,Hans Müller
Enterprise 36,1972,France,TANKER,William Brown
Nautilus 99,1972,France,PASSENGER,Ivan Petrov
Neptune 30,1972,Germany,PASSENGER,Li Wei
Odyssey 93,1972,France,TANKER,Jean Dupont
Aurora 86,1972,China,TANKER,Ivan Petrov
Nautilus 86,1972,France,TANKER,Carlos Sanchez
Viking 74,1972,France,TANKER,Carlos Sanchez
Viking 42,1972,Russia,PASSENGER,Carlos Sanchez
Enterprise 94,1972,Japan,TANKER,Hans Müller
Enterprise 37,1972,Japan,PASSENGER,John Smith
Odyssey 60,1972,Russia,BULK_CARRIER,Hans Müller
Nautilus 34,1972,Japan,TANKER,Hans Müller
Enterprise 29,1972,China,BULK_CARRIER,William Brown
Poseidon 51,1972,Germany,TANKER,John Smith
Titanic 63,1972,UK,TANKER,Jean Dupont
Titanic 97,1972,Germany,BULK_CARRIER,William Brown
Titanic 40,1972,USA,TANKER,John Smith
Titanic 75,1972,Russia,BULK_CARRIER,John Smith
Aurora 48,1972,UK,BULK_CARRIER,Jean Dupont
Nautilus 24,1972,USA,TANKER,Carlos Sanchez
Titanic 59,1972,Russia,PASSENGER,Ivan Petrov
Titanic 45,1972,UK,BULK_CARRIER,Ivan Petrov
Aurora 1,1972,Germany,BULK_CARRIER,Li Wei
Poseidon 48,1972,France,BULK_CARRIER,William Brown
Aurora 13,1972,Germany,PASSENGER,William Brown
Enterprise 69,1972,France,PASSENGER,John Smith
Nautilus 74,1972,France,PASSENGER,Jean Dupont
Odyssey 72,1972,Japan,BULK_CARRIER,William Brown
Neptune 42,1972,UK,PASSENGER,Hans Müller
Titanic 50,1972,France,PASSENGER,Carlos Sanchez
Odyssey 97,1972,Russia,PASSENGER,William Brown
Odyssey 17,1972,Russia,BULK_CARRIER,Jean Dupont
Odyssey 15,1972,Russia,BULK_CARRIER,Carlos Sanchez
Poseidon 7,1972,Germany,TANKER,Ivan Petrov
Poseidon 57,1972,Russia,PASSENGER,John Smith
Enterprise 22,1972,France,TANKER,William Brown
Neptune 46,1972,Japan,PASSENGER,John Smith
Aurora 88,1973,Germany,PASSENGER,John Smith
Odyssey 56,1973,UK,PASSENGER,Hans Müller
Neptune 32,1973,USA,TANKER,Jean Dupont
Poseidon 14,1973,Russia,BULK_CARRIER,Jean Dupont
Poseidon 97,1973,Russia,PASSENGER,Ivan Petrov
Enterprise 59,1973,Japan,BULK_CARRIER,Ivan Petrov
Enterprise 60,1973,UK,BULK_CARRIER,Ivan Petrov
Aurora 74,1973,USA,TANKER,William Brown
Poseidon 34,1973,UK,TANKER,John Smith
Viking 53,1973,Japan,PASSENGER,Li Wei
Viking 21,1973,China,PASSENGER,Ivan Petrov
Nautilus 92,1973,Russia,TANKER,John Smith
Enterprise 75,1973,UK,PASSENGER,John Smith
Viking 44,1973,Russia,TANKER,Carlos Sanchez
Neptune 41,1973,Germany,TANKER,William Brown
Nautilus 65,1973,Japan,PASSENGER,Li Wei
Titanic 71,1973,UK,BULK_CARRIER,John Smith
Viking 12,1973,UK,TANKER,Hans Müller
Odyssey 8,1973,Germany,TANKER,Hans Müller
Nautilus 78,1973,Japan,TANKER,Ivan Petrov
Nautilus 15,1973,Japan,TANKER,Li Wei
Neptune 51,1973,France,BULK_CARRIER,John Smith
Poseidon 77,1973,UK,BULK_CARRIER,John Smith
Neptune 46,1973,Russia,TANKER,Jean Dupont
Viking 2,1973,Germany,TANKER,Li Wei
Enterprise 58,1973,Japan,BULK_CARRIER,Jean Dupont
Titanic 39,1973,Japan,PASSENGER,Hans Müller
Poseidon 17,1973,China,BULK_CARRIER,Jean Dupont
Nautilus 100,1973,China,PASSENGER,John Smith
Nautilus 47,1973,UK,PASSENGER,John Smith
Poseidon 100,1973,China,BULK_CARRIER,Carlos Sanchez
Titanic 8,1973,Japan,PASSENGER,Li Wei
Titanic 85,1973,Russia,PASSENGER,Carlos Sanchez
Poseidon 29,1973,Germany,TANKER,Carlos Sanchez
Viking 32,1973,Russia,TANKER,William Brown
Nautilus 25,1973,France,TANKER,Ivan Petrov
Titanic 5,1973,Russia,BULK_CARRIER,Jean Dupont
Viking 75,1973,Germany,TANKER,John Smith
Nautilus 12,1973,China,PASSENGER,Carlos Sanchez
Nautilus 35,1973,Japan,BULK_CARRIER,Carlos Sanchez
Nautilus 44,1973,France,PASSENGER,Jean Dupont
Enterprise 71,1973,China,BULK_CARRIER,William Brown
Aurora 31,1973,Russia,TANKER,Ivan Petrov
Viking 36,1973,France,BULK_CARRIER,Li Wei
Enterprise 31,1973,France,TANKER,William Brown
Titanic 18,1973,France,PASSENGER,Ivan Petrov
Odyssey 85,1973,Japan,BULK_CARRIER,Ivan Petrov
Aurora 87,1973,China,TANKER,Li Wei
Titanic 76,1973,Germany,PASSENGER,Carlos Sanchez
Neptune 38,1973,Russia,PASSENGER,Li Wei
Enterprise 77,1973,Germany,TANKER,Li Wei
Poseidon 35,1973,France,BULK_CARRIER,William Brown
Viking 19,1973,France,TANKER,Ivan Petrov
Nautilus 14,1973,Russia,TANKER,William Brown
Enterprise 11,1973,Germany,TANKER,Jean Dupont
Viking 54,1973,UK,TANKER,William Brown
Poseidon 65,1973,USA,TANKER,Carlos Sanchez
Viking 50,1973,USA,BULK_CARRIER,Hans Müller
Neptune 97,1973,UK,PASSENGER,Jean Dupont
Odyssey 60,1973,UK,BULK_CARRIER,Li Wei
Enterprise 33,1974,Japan,BULK_CARRIER,Jean Dupont
Viking 61,1974,USA,BULK_CARRIER,John Smith
Titanic 92,1974,Germany,PASSENGER,John Smith
Aurora 34,1974,China,BULK_CARRIER,Li Wei
Titanic 95,1974,USA,BULK_CARRIER,Li Wei
Viking 24,1974,Russia,TANKER,Carlos Sanchez
Titanic 89,1974,UK,BULK_CARRIER,Hans Müller
Viking 78,1974,USA,PASSENGER,John Smith
Viking 36,1974,Japan,PASSENGER,Li Wei
Viking 51,1974,Russia,BULK_CARRIER,Ivan Petrov
Odyssey 96,1974,France,BULK_CARRIER,Carlos Sanchez
Nautilus 27,1974,France,BULK_CARRIER,Hans Müller
Enterprise 47,1974,Japan,PASSENGER,Carlos Sanchez
Titanic 78,1974,France,TANKER,Ivan Petrov
Neptune 16,1974,UK,BULK_CARRIER,John Smith
Nautilus 51,1974,Germany,PASSENGER,John Smith
Poseidon 84,1974,Russia,TANKER,Ivan Petrov
Viking 44,1974,Germany,PASSENGER,Jean Dupont
Enterprise 94,1974,China,PASSENGER,Ivan Petrov
Nautilus 35,1974,USA,PASSENGER,Carlos Sanchez
Viking 25,1974,China,TANKER,Jean Dupont
Enterprise 87,1974,Germany,PASSENGER,Jean Dupont
Odyssey 60,1974,USA,TANKER,Jean Dupont
Neptune 100,1974,Japan,TANKER,Carlos Sanchez
Odyssey 26,1974,France,TANKER,Ivan Petrov
Neptune 59,1974,Russia,TANKER,Li Wei
Poseidon 88,1974,UK,PASSENGER,William Brown
Nautilus 94,1974,Japan,TANKER,Carlos Sanchez
Titanic 19,1974,China,PASSENGER,Li Wei
Nautilus 68,1974,Japan,TANKER,John Smith
Titanic 10,1974,China,TANKER,Ivan Petrov
Odyssey 62,1974,USA,PASSENGER,Li Wei
Enterprise 47,1974,UK,TANKER,John Smith
Neptune 54,1974,Japan,BULK_CARRIER,Li Wei
Titanic 29,1974,UK,BULK_CARRIER,William Brown
Viking 84,1974,Germany,TANKER,Carlos Sanchez
Viking 56,1974,USA,PASSENGER,William Brown
Neptune 76,1974,Russia,BULK_CARRIER,Carlos Sanchez
Viking 42,1974,China,TANKER,Li Wei
Odyssey 84,1974,France,PASSENGER,Hans Müller
Aurora 77,1974,Japan,PASSENGER,Carlos Sanchez
Aurora 12,1974,Russia,PASSENGER,Hans Müller
Odyssey 95,1974,Russia,PASSENGER,Hans Müller
Titanic 4,1974,UK,TANKER,Carlos Sanchez
Nautilus 95,1974,Japan,PASSENGER,Carlos Sanchez
Viking 68,1974,Russia,PASSENGER,Ivan Petrov
Odyssey 12,1974,USA,BULK_CARRIER,Carlos Sanchez
Aurora 79,1974,China,BULK_CARRIER,Carlos Sanchez
Enterprise 78,1974,USA,BULK_CARRIER,Carlos Sanchez
Odyssey 36,1974,Germany,TANKER,Jean Dupont
Enterprise 50,1974,France,PASSENGER,John Smith
Titanic 30,1974,UK,TANKER,Hans Müller
Odyssey 99,1974,Germany,TANKER,Hans Müller
Viking 45,1974,USA,TANKER,Jean Dupont
Nautilus 36,1974,Japan,BULK_CARRIER,Carlos Sanchez
Nautilus 62,1974,Germany,PASSENGER,Carlos Sanchez
Neptune 100,1974,Japan,PASSENGER,William Brown
Aurora 6,1974,China,BULK_CARRIER,William Brown
Titanic 12,1974,China,BULK_CARRIER,Jean Dupont
Odyssey 94,1974,Japan,TANKER,Li Wei
Nautilus 58,1974,UK,PASSENGER,John Smith
Viking 14,1974,USA,PASSENGER,Carlos Sanchez
Aurora 1,1974,Russia,TANKER,Ivan Petrov
Nautilus 71,1974,France,TANKER,Ivan Petrov
Enterprise 83,1974,Germany,BULK_CARRIER,Jean Dupont
Neptune 13,1974,UK,PASSENGER,William Brown
Nautilus 63,1974,Germany,PASSENGER,Ivan Petrov
Poseidon 4,1974,Japan,TANKER,Jean Dupont
Aurora 98,1974,Russia,TANKER,Jean Dupont
Aurora 45,1974,France,PASSENGER,Carlos Sanchez
Odyssey 96,1974,Germany,BULK_CARRIER,Carlos Sanchez
Nautilus 48,1975,Russia,PASSENGER,William Brown
Viking 66,1975,Germany,TANKER,John Smith
Neptune 4,1975,UK,PASSENGER,Carlos Sanchez
Enterprise 96,1975,USA,BULK_CARRIER,Ivan Petrov
Titanic 51,1975,USA,TANKER,Li Wei
Titanic 76,1975,UK,TANKER,Ivan Petrov
Enterprise 46,1975,France,BULK_CARRIER,Li Wei
Nautilus 22,1975,Japan,PASSENGER,Ivan Petrov
Odyssey 49,1975,USA,TANKER,William Brown
Viking 56,1975,China,BULK_CARRIER,Carlos Sanchez
Titanic 54,1975,Germany,BULK_CARRIER,Carlos Sanchez
Odyssey 7,1975,China,PASSENGER,John Smith
Titanic 71,1975,Germany,TANKER,Jean Dupont
Poseidon 18,1975,France,PASSENGER,Jean Dupont
Titanic 43,1975,Japan,TANKER,John Smith
Enterprise 33,1975,France,TANKER,William Brown
Neptune 86,1975,UK,PASSENGER,John Smith
Aurora 42,1975,China,TANKER,William Brown
Neptune 66,1975,Russia,PASSENGER,Hans Müller
Titanic 64,1975,Japan,TANKER,Carlos Sanchez
Neptune 97,1975,France,BULK_CARRIER,Hans Müller
Neptune 31,1975,France,PASSENGER,Ivan Petrov
Aurora 36,1975,Germany,TANKER,John Smith
Poseidon 97,1975,Germany,BULK_CARRIER,Hans Müller
Poseidon 73,1975,UK,BULK_CARRIER,Li Wei
Neptune 26,1975,USA,TANKER,Ivan Petrov
Aurora 24,1975,USA,PASSENGER,Carlos Sanchez
Aurora 75,1975,UK,BULK_CARRIER,John Smith
Odyssey 95,1975,Japan,BULK_CARRIER,John Smith
Titanic 10,1975,Japan,BULK_CARRIER,Jean Dupont
Neptune 57,1975,Russia,PASSENGER,Hans Müller
Odyssey 84,1975,USA,PASSENGER,Jean Dupont
Aurora 32,1975,China,TANKER,William Brown
Odyssey 100,1975,Russia,BULK_CARRIER,Hans Müller
Viking 95,1975,UK,TANKER,Carlos Sanchez
Titanic 5,1975,Russia,TANKER,John Smith
Poseidon 87,1975,France,TANKER,Li Wei
Enterprise 58,1975,China,BULK_CARRIER,John Smith
Odyssey 8,1975,Germany,TANKER,Carlos Sanchez
Poseidon 47,1975,Germany,BULK_CARRIER,William Brown
Odyssey 17,1975,UK,TANKER,William Brown
Titanic 20,1975,China,PASSENGER,Li Wei
Odyssey 78,1975,Japan,TANKER,Li Wei
Viking 72,1975,UK,TANKER,Jean Dupont
Aurora 11,1975,China,PASSENGER,Li Wei
Enterprise 66,1975,UK,BULK_CARRIER,Carlos Sanchez
Neptune 86,1975,China,BULK_CARRIER,Jean Dupont
Odyssey 42,1975,Russia,PASSENGER,Carlos Sanchez
Odyssey 78,1975,Japan,BULK_CARRIER,John Smith
Neptune 87,1975,Germany,TANKER,Jean Dupont
Poseidon 40,1975,China,PASSENGER,Hans Müller
Poseidon 28,1975,UK,TANKER,William Brown
Titanic 49,1975,France,TANKER,William Brown
Odyssey 71,1975,Japan,PASSENGER,Carlos Sanchez
Viking 93,1975,UK,TANKER,Carlos Sanchez
Poseidon 84,1975,Japan,BULK_CARRIER,Hans Müller
Titanic 45,1975,France,TANKER,Hans Müller
Enterprise 89,1975,China,PASSENGER,Ivan Petrov
Enterprise 46,1975,Germany,BULK_CARRIER,William Brown
Odyssey 66,1975,Germany,PASSENGER,William Brown
Enterprise 49,1975,Germany,BULK_CARRIER,John Smith
Odyssey 35,1975,Japan,TANKER,Ivan Petrov
Poseidon 30,1975,China,BULK_CARRIER,Li Wei
Odyssey 8,1975,China,PASSENGER,Jean Dupont
Titanic 65,1975,USA,PASSENGER,Jean Dupont
Poseidon 39,1975,USA,BULK_CARRIER,Hans Müller
Enterprise 64,1975,USA,TANKER,Jean Dupont
Viking 38,1975,UK,TANKER,Carlos Sanchez
Titanic 86,1975,China,TANKER,John Smith
Odyssey 2,1975,UK,TANKER,Jean Dupont
Enterprise 87,1975,UK,TANKER,Carlos Sanchez
Poseidon 95,1975,Russia,PASSENGER,Li Wei
Viking 44,1975,France,PASSENGER,Ivan Petrov
Odyssey 51,1976,Germany,PASSENGER,Jean Dupont
Odyssey 8,1976,China,TANKER,Li Wei
Odyssey 42,1976,Russia,PASSENGER,Hans Müller
Aurora 73,1976,Russia,BULK_CARRIER,Carlos Sanchez
Poseidon 38,1976,France,PASSENGER,Li Wei
Odyssey 93,1976,UK,PASSENGER,John Smith
Enterprise 65,1976,Russia,TANKER,Ivan Petrov
Poseidon 80,1976,Russia,BULK_CARRIER,William Brown
Enterprise 25,1976,France,PASSENGER,Hans Müller
Enterprise 65,1976,USA,BULK_CARRIER,William Brown
Odyssey 78,1976,China,BULK_CARRIER,Jean Dupont
Poseidon 91,1976,UK,PASSENGER,William Brown
Odyssey 21,1976,China,PASSENGER,Ivan Petrov
Neptune 46,1976,France,TANKER,Jean Dupont
Poseidon 71,1976,China,PASSENGER,William Brown
Viking 44,1976,Russia,BULK_CARRIER,Carlos Sanchez
Viking 86,1976,France,TANKER,Jean Dupont
Titanic 42,1976,USA,BULK_CARRIER,William Brown
Titanic 58,1976,UK,BULK_CARRIER,John Smith
Odyssey 41,1976,China,PASSENGER,Jean Dupont
Enterprise 88,1976,USA,TANKER,Ivan Petrov
Poseidon 15,1976,UK,TANKER,William Brown
Poseidon 34,1976,Germany,BULK_CARRIER,Ivan Petrov
Poseidon 88,1976,USA,TANKER,Carlos Sanchez
Aurora 90,1976,China,TANKER,John Smith
Neptune 47,1976,Russia,PASSENGER,Carlos Sanchez
Enterprise 60,1976,Germany,BULK_CARRIER,Jean Dupont
Poseidon 13,1976,France,TANKER,Jean Dupont
Poseidon 22,1976,UK,BULK_CARRIER,Ivan Petrov
Odyssey 44,1976,USA,PASSENGER,Hans Müller
Viking 83,1976,USA,TANKER,Jean Dupont
Neptune 41,1976,UK,PASSENGER,Hans Müller
Enterprise 94,1976,France,BULK_CARRIER,John Smith
Poseidon 8,1976,USA,PASSENGER,John Smith
Nautilus 57,1976,USA,BULK_CARRIER,John Smith
Titanic 2,1976,Germany,BULK_CARRIER,Li Wei
Viking 82,1976,China,PASSENGER,Carlos Sanchez
Poseidon 37,1976,China,BULK_CARRIER,Ivan Petrov
Titanic 69,1976,Germany,PASSENGER,William Brown
Aurora 88,1976,USA,TANKER,Jean Dupont
Titanic 19,1976,France,TANKER,William Brown
Titanic 68,1976,Japan,BULK_CARRIER,William Brown
Aurora 41,1976,Russia,TANKER,Ivan Petrov
Titanic 17,1976,UK,PASSENGER,Li Wei
Titanic 34,1976,Germany,TANKER,Hans Müller
Nautilus 48,1976,Russia,PASSENGER,Ivan Petrov
Aurora 20,1976,USA,BULK_CARRIER,John Smith
Enterprise 64,1976,Germany,BULK_CARRIER,John Smith
Poseidon 45,1976,France,BULK_CARRIER,William Brown
Aurora 59,1976,UK,TANKER,Ivan Petrov
Neptune 96,1976,China,PASSENGER,William Brown
Enterprise 53,1976,UK,TANKER,William Brown
Poseidon 22,1976,UK,BULK_CARRIER,Li Wei
Aurora 96,1976,Germany,TANKER,Li Wei
Poseidon 14,1976,Germany,TANKER,Jean Dupont
Neptune 29,1976,UK,TANKER,William Brown
Poseidon 55,1976,Germany,PASSENGER,Carlos Sanchez
Enterprise 86,1976,Russia,TANKER,John Smith
Neptune 35,1976,France,PASSENGER,John Smith
Neptune 77,1976,USA,PASSENGER,Jean Dupont
Neptune 55,1976,Russia,BULK_CARRIER,Jean Dupont
Aurora 48,1976,UK,PASSENGER,William Brown
Poseidon 28,1976,UK,TANKER,John Smith
Poseidon 17,1976,Japan,BULK_CARRIER,Hans Müller
Neptune 83,1976,France,TANKER,Carlos Sanchez
Poseidon 5,1976,Japan,TANKER,John Smith
Neptune 26,1976,Germany,BULK_CARRIER,Li Wei
Neptune 74,1976,UK,PASSENGER,William Brown
Odyssey 97,1976,Russia,PASSENGER,John Smith
Viking 10,1976,Germany,TANKER,William Brown
Viking 24,1976,France,BULK_CARRIER,William Brown
Aurora 33,1976,UK,TANKER,Ivan Petrov
Enterprise 79,1976,USA,PASSENGER,Li Wei
Poseidon 83,1976,Germany,TANKER,Carlos Sanchez
Poseidon 45,1977,Japan,BULK_CARRIER,William Brown
Nautilus 11,1977,UK,TANKER,William Brown
Enterprise 72,1977,China,TANKER,William Brown
Odyssey 56,1977,China,PASSENGER,William Brown
Nautilus 57,1977,Germany,PASSENGER,Carlos Sanchez
Titanic 7,1977,Japan,BULK_CARRIER,Ivan Petrov
Odyssey 12,1977,Russia,PASSENGER,Li Wei
Poseidon 99,1977,Russia,BULK_CARRIER,Hans Müller
Odyssey 22,1977,China,BULK_CARRIER,Carlos Sanchez
Neptune 78,1977,France,PASSENGER,Carlos Sanchez
Nautilus 15,1977,China,TANKER,William Brown
Viking 23,1977,Japan,BULK_CARRIER,Li Wei
Nautilus 56,1977,USA,TANKER,Jean Dupont
Titanic 62,1977,Russia,TANKER,Jean Dupont
Titanic 77,1977,Germany,PASSENGER,Hans Müller
Nautilus 79,1977,Germany,TANKER,John Smith
Titanic 98,1977,France,PASSENGER,John Smith
Viking 74,1977,Japan,BULK_CARRIER,Hans Müller
Titanic 63,1977,Russia,BULK_CARRIER,Carlos Sanchez
Titanic 42,1977,France,BULK_CARRIER,William Brown
Aurora 63,1977,China,BULK_CARRIER,John Smith
Poseidon 42,1977,UK,BULK_CARRIER,Ivan Petrov
Viking 35,1977,UK,TANKER,William Brown
Viking 41,1977,USA,TANKER,Jean Dupont
Odyssey 80,1977,UK,TANKER,Carlos Sanchez
Titanic 22,1977,China,PASSENGER,Li Wei
Aurora 42,1977,Russia,BULK_CARRIER,John Smith
Neptune 7,1977,Russia,PASSENGER,William Brown
Viking 97,1977,France,PASSENGER,Carlos Sanchez
Nautilus 1,1977,France,PASSENGER,Jean Dupont
Enterprise 24,1977,France,PASSENGER,Hans Müller
Aurora 38,1977,China,PASSENGER,John Smith
Titanic 25,1977,Russia,BULK_CARRIER,Hans Müller
Odyssey 15,1977,China,BULK_CARRIER,Jean Dupont
Poseidon 58,1977,China,TANKER,William Brown
Aurora 82,1977,UK,BULK_CARRIER,Li Wei
Neptune 66,1977,Japan,TANKER,Li Wei
Titanic 46,1977,USA,TANKER,William Brown
Enterprise 92,1977,UK,BULK_CARRIER,William Brown
Viking 95,1977,UK,BULK_CARRIER,Carlos Sanchez
Nautilus 73,1977,France,PASSENGER,Hans Müller
Enterprise 31,1977,France,BULK_CARRIER,Ivan Petrov
Aurora 67,1977,UK,PASSENGER,Li Wei
Nautilus 23,1977,Russia,TANKER,Hans Müller
Poseidon 75,1977,Germany,PASSENGER,William Brown
Poseidon 53,1977,China,PASSENGER,Carlos Sanchez
Viking 74,1977,UK,PASSENGER,William Brown
Neptune 53,1977,Japan,TANKER,Hans Müller
Aurora 33,1977,Japan,PASSENGER,Jean Dupont
Odyssey 85,1977,USA,PASSENGER,William Brown
Titanic 97,1977,Russia,BULK_CARRIER,Ivan Petrov
Poseidon 47,1977,China,TANKER,Hans Müller
Viking 44,1977,France,PASSENGER,John Smith
Nautilus 43,1977,China,TANKER,Jean Dupont
Odyssey 72,1977,Russia,TANKER,Ivan Petrov
Viking 56,1977,Germany,TANKER,Li Wei
Enterprise 61,1977,France,BULK_CARRIER,John Smith
Enterprise 47,1977,Germany,PASSENGER,William Brown
Titanic 16,1977,UK,TANKER,John Smith
Poseidon 83,1977,Russia,TANKER,Carlos Sanchez
Neptune 4,1977,UK,TANKER,Li Wei
Odyssey 24,1977,Germany,BULK_CARRIER,William Brown
Nautilus 13,1977,USA,PASSENGER,Li Wei
Titanic 20,1977,France,BULK_CARRIER,Jean Dupont
Nautilus 85,1977,USA,PASSENGER,William Brown
Poseidon 9,1977,Russia,PASSENGER,William Brown
Aurora 96,1977,UK,BULK_CARRIER,John Smith
Aurora 21,1977,China,BULK_CARRIER,Jean Dupont
Enterprise 57,1977,UK,BULK_CARRIER,Hans Müller
Odyssey 76,1977,UK,PASSENGER,William Brown
Neptune 95,1977,USA,PASSENGER,Li Wei
Aurora 100,1977,Russia,TANKER,Carlos Sanchez
