Name,Year,Country,Type,Captain
Enterprise 97,1958,Japan,TANKER,Ivan Petrov
Viking 73,1958,China,TANKER,Li Wei
Viking 93,1958,UK,BULK_CARRIER,Li Wei
Titanic 77,1958,Japan,BULK_CARRIER,Carlos Sanchez
Nautilus 18,1958,USA,BULK_CARRIER,Jean Dupont
Viking 91,1958,France,BULK_CARRIER,William Brown
Viking 44,1958,USA,BULK_CARRIER,Hans Müller
Viking 80,1958,France,PASSENGER,Ivan Petrov
Odyssey 1,1958,USA,TANKER,Carlos Sanchez
Odyssey 97,1958,Russia,BULK_CARRIER,Ivan Petrov
Odyssey 59,1958,Russia,BULK_CARRIER,Carlos Sanchez
Titanic 34,1958,Germany,PASSENGER,Hans Müller
Odyssey 64,1958,Japan,BULK_CARRIER,Li Wei
Odyssey 41,1958,China,PASSENGER,Ivan Petrov
Titanic 66,1958,USA,BULK_CARRIER,Hans Müller
Nautilus 6,1958,UK,TANKER,Hans Müller
Nautilus 12,1958,USA,BULK_CARRIER,John Smith
Enterprise 52,1958,Russia,PASSENGER,Hans Müller
Poseidon 85,1958,USA,BULK_CARRIER,Ivan Petrov
Neptune 59,1958,UK,BULK_CARRIER,Ivan Petrov
Aurora 46,1958,UK,PASSENGER,John Smith
Titanic 54,1958,France,TANKER,Jean Dupont
Aurora 5,1958,USA,TANKER,Carlos Sanchez
Aurora 18,1958,USA,PASSENGER,Carlos Sanchez
Poseidon 47,1958,Russia,PASSENGER,Jean Dupont
Neptune 55,1958,Russia,BULK_CARRIER,Ivan Petrov
Titanic 12,1958,USA,TANKER,John Smith
Aurora 92,1958,Russia,PASSENGER,William Brown
Odyssey 67,1958,China,BULK_CARRIER,Carlos Sanchez
Aurora 44,1958,France,BULK_CARRIER,John Smith
Odyssey 80,1958,France,BULK_CARRIER,Carlos Sanchez
Odyssey 5,1958,Russia,BULK_CARRIER,Jean Dupont
Viking 39,1958,Germany,PASSENGER,Jean Dupont
Nautilus 90,1958,USA,TANKER,Carlos Sanchez
Enterprise 65,1958,UK,PASSENGER,Li Wei
Titanic 66,1958,France,BULK_CARRIER,John Smith
Nautilus 97,1958,Japan,TANKER,Li Wei
Viking 7,1958,USA,BULK_CARRIER,Li Wei
Enterprise 60,1958,Germany,PASSENGER,Jean Dupont
Enterprise 59,1958,Russia,PASSENGER,Li Wei
Enterprise 19,1958,UK,TANKER,Ivan Petrov
Aurora 91,1958,USA,TANKER,Hans Müller
Aurora 45,1958,France,TANKER,John Smith
Odyssey 82,1958,Japan,TANKER,Hans Müller
Odyssey 79,1958,Germany,TANKER,Hans Müller
Nautilus 1,1958,China,PASSENGER,Hans Müller
Enterprise 92,1958,Russia,PASSENGER,Ivan Petrov
Aurora 36,1958,France,TANKER,Ivan Petrov
Aurora 67,1958,Japan,BULK_CARRIER,William Brown
Odyssey 1,1958,Germany,BULK_CARRIER,Carlos Sanchez
Neptune 25,1958,China,BULK_CARRIER,Ivan Petrov
Odyssey 29,1958,UK,TANKER,Carlos Sanchez
Neptune 57,1958,France,BULK_CARRIER,Carlos Sanchez
Odyssey 7,1958,Japan,TANKER,Ivan Petrov
Nautilus 14,1958,USA,BULK_CARRIER,Li Wei
Odyssey 23,1958,Japan,BULK_CARRIER,Li Wei
Aurora 53,1958,Japan,BULK_CARRIER,Jean Dupont
Enterprise 44,1958,France,PASSENGER,William Brown
Neptune 54,1958,Germany,BULK_CARRIER,Carlos Sanchez
Neptune 48,1958,Russia,PASSENGER,Carlos Sanchez
Titanic 40,1958,USA,BULK_CARRIER,John Smith
Titanic 29,1958,Japan,BULK_CARRIER,Carlos Sanchez
Enterprise 42,1958,USA,BULK_CARRIER,Jean Dupont
Neptune 77,1958,Japan,BULK_CARRIER,Li Wei
Enterprise 54,1958,Russia,BULK_CARRIER,William Brown
Titanic 11,1958,China,BULK_CARRIER,John Smith
Odyssey 63,1958,USA,PASSENGER,John Smith
Poseidon 38,1958,Germany,TANKER,John Smith
Nautilus 76,1958,Japan,TANKER,John Smith
Odyssey 44,1958,France,PASSENGER,Li Wei
Titanic 7,1958,Russia,PASSENGER,Li Wei
Nautilus 34,1958,USA,PASSENGER,Hans Müller
Titanic 66,1958,Germany,BULK_CARRIER,William Brown
Neptune 31,1958,Japan,TANKER,John Smith
Odyssey 82,1958,Russia,BULK_CARRIER,William Brown
Nautilus 13,1958,UK,PASSENGER,Hans Müller
Enterprise 66,1958,USA,PASSENGER,Jean Dupont
Titanic 48,1958,Russia,BULK_CARRIER,Carlos Sanchez
Aurora 37,1958,Japan,PASSENGER,William Brown
Poseidon 10,1958,UK,TANKER,Hans Müller
Aurora 100,1958,Russia,BULK_CARRIER,Jean Dupont
Odyssey 73,1958,UK,BULK_CARRIER,Jean Dupont
Aurora 99,1958,China,BULK_CARRIER,Jean Dupont
Neptune 61,1958,UK,TANKER,Ivan Petrov
Nautilus 4,1958,Russia,PASSENGER,William Brown
Aurora 54,1958,Germany,BULK_CARRIER,John Smith
Titanic 88,1958,UK,PASSENGER,Li Wei
Nautilus 99,1958,UK,TANKER,William Brown
Aurora 15,1958,France,TANKER,Hans Müller
Neptune 90,1958,France,BULK_CARRIER,Hans Müller
Neptune 16,1958,Germany,TANKER,John Smith
Titanic 10,1958,Russia,BULK_CARRIER,William Brown
Neptune 11,1958,France,PASSENGER,William Brown
Neptune 100,1958,Japan,PASSENGER,Ivan Petrov
Odyssey 42,1958,Germany,TANKER,John Smith
Nautilus 19,1958,China,BULK_CARRIER,Jean Dupont
Odyssey 55,1958,Japan,PASSENGER,Ivan Petrov
Odyssey 40,1958,China,TANKER,John Smith
Neptune 4,1958,Germany,BULK_CARRIER,Jean Dupont
Titanic 71,1958,USA,BULK_CARRIER,Jean Dupont
Viking 86,1958,UK,PASSENGER,Carlos Sanchez
Enterprise 26,1958,China,TANKER,Carlos Sanchez
Neptune 26,1958,China,TANKER,Hans Müller
Poseidon 11,1958,Germany,TANKER,John Smith
Odyssey 62,1958,Russia,PASSENGER,Ivan Petrov
Nautilus 79,1958,Russia,PASSENGER,John Smith
Enterprise 34,1958,Russia,BULK_CARRIER,John Smith
Poseidon 7,1958,UK,PASSENGER,William Brown
Viking 38,1958,UK,TANKER,Li Wei
Aurora 13,1958,Russia,TANKER,Jean Dupont
Aurora 69,1958,USA,PASSENGER,John Smith
Odyssey 82,1958,UK,BULK_CARRIER,Carlos Sanchez
Poseidon 19,1958,USA,BULK_CARRIER,William Brown
Odyssey 38,1958,Japan,BULK_CARRIER,Carlos Sanchez
Viking 25,1958,Japan,BULK_CARRIER,Hans Müller
Aurora 5,1958,China,BULK_CARRIER,Carlos Sanchez
Poseidon 82,1958,Japan,PASSENGER,Carlos Sanchez
Titanic 33,1958,Germany,BULK_CARRIER,William Brown
Neptune 98,1958,Japan,PASSENGER,William Brown
Aurora 95,1958,UK,PASSENGER,Hans Müller
Titanic 87,1958,USA,TANKER,John Smith
Neptune 45,1958,Japan,PASSENGER,Li Wei
Neptune 57,1958,Japan,TANKER,John Smith
Neptune 38,1958,France,BULK_CARRIER,Jean Dupont
Odyssey 95,1958,China,TANKER,Ivan Petrov
Neptune 57,1958,Germany,TANKER,John Smith
Aurora 17,1958,Russia,TANKER,John Smith
Neptune 91,1958,USA,TANKER,Carlos Sanchez
Neptune 99,1958,Russia,PASSENGER,William Brown
Enterprise 18,1958,France,BULK_CARRIER,Ivan Petrov
Aurora 10,1958,Germany,PASSENGER,Jean Dupont
Neptune 15,1958,China,PASSENGER,Jean Dupont
Odyssey 96,1958,USA,PASSENGER,William Brown
Titanic 38,1958,France,PASSENGER,William Brown
Nautilus 71,1958,China,PASSENGER,Jean Dupont
Nautilus 95,1958,Japan,PASSENGER,John Smith
Aurora 8,1958,France,TANKER,Carlos Sanchez
Viking 10,1958,USA,BULK_CARRIER,William Brown
Viking 98,1958,China,PASSENGER,William Brown
Enterprise 71,1958,UK,PASSENGER,John Smith
Aurora 62,1958,Russia,PASSENGER,John Smith
Enterprise 10,1958,USA,PASSENGER,Hans Müller
Nautilus 32,1958,France,TANKER,John Smith
Neptune 42,1958,USA,PASSENGER,Jean Dupont
Aurora 18,1958,Germany,BULK_CARRIER,Carlos Sanchez
Poseidon 41,1958,Germany,BULK_CARRIER,Carlos Sanchez
Viking 6,1958,France,PASSENGER,Jean Dupont
Titanic 78,1958,Germany,PASSENGER,William Brown
Titanic 47,1958,Russia,TANKER,Jean Dupont
Aurora 80,1958,France,TANKER,Li Wei
Odyssey 72,1958,UK,TANKER,Li Wei
Aurora 62,1958,France,PASSENGER,Li Wei
Viking 75,1958,Russia,TANKER,Hans Müller
Titanic 17,1958,France,BULK_CARRIER,Ivan Petrov
Odyssey 49,1958,Germany,BULK_CARRIER,Carlos Sanchez
Enterprise 15,1958,USA,BULK_CARRIER,Li Wei
Enterprise 43,1958,France,BULK_CARRIER,Jean Dupont
Neptune 58,1958,China,PASSENGER,Hans Müller
Enterprise 74,1958,Russia,TANKER,Ivan Petrov
Nautilus 30,1958,USA,BULK_CARRIER,Ivan Petrov
Titanic 53,1958,Russia,TANKER,Ivan Petrov
Titanic 31,1958,Germany,PASSENGER,John Smith
Poseidon 1,1958,Russia,TANKER,Hans Müller
Enterprise 38,1958,Japan,BULK_CARRIER,Jean Dupont
Nautilus 100,1958,France,BULK_CARRIER,John Smith
Titanic 18,1958,Germany,TANKER,William Brown
Enterprise 20,1958,USA,BULK_CARRIER,Carlos Sanchez
Nautilus 68,1958,USA,BULK_CARRIER,John Smith
Titanic 73,1958,Germany,BULK_CARRIER,Li Wei
Odyssey 11,1958,Japan,BULK_CARRIER,Li Wei
Titanic 34,1958,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 50,1958,Germany,BULK_CARRIER,William Brown
Viking 47,1958,USA,TANKER,Hans Müller
Neptune 49,1958,China,PASSENGER,Li Wei
Poseidon 74,1958,France,TANKER,Ivan Petrov
Nautilus 39,1958,UK,PASSENGER,William Brown
Enterprise 9,1958,Germany,BULK_CARRIER,Carlos Sanchez
Enterprise 24,1958,Russia,PASSENGER,Carlos Sanchez
Nautilus 2,1958,USA,PASSENGER,Hans Müller
Aurora 83,1958,Russia,TANKER,Carlos Sanchez
Aurora 55,1958,Germany,PASSENGER,Ivan Petrov
Viking 64,1958,Japan,BULK_CARRIER,William Brown
Viking 67,1958,France,PASSENGER,John Smith
Neptune 37,1958,France,BULK_CARRIER,John Smith
Neptune 82,1958,China,TANKER,Jean Dupont
Neptune 60,1958,China,BULK_CARRIER,Jean Dupont
Nautilus 26,1958,Russia,PASSENGER,Ivan Petrov
Neptune 2,1958,Russia,PASSENGER,Li Wei
Neptune 78,1958,France,PASSENGER,Li Wei
Poseidon 53,1958,Germany,PASSENGER,William Brown
Odyssey 99,1958,Japan,BULK_CARRIER,Ivan Petrov
Enterprise 4,1958,Russia,PASSENGER,John Smith
Titanic 13,1958,China,BULK_CARRIER,William Brown
Poseidon 60,1958,Germany,PASSENGER,William Brown
Poseidon 11,1958,Japan,PASSENGER,Jean Dupont
Aurora 80,1958,Japan,PASSENGER,Ivan Petrov
Nautilus 8,1958,Russia,TANKER,Ivan Petrov
Viking 12,1958,China,TANKER,William Brown
Titanic 18,1958,France,TANKER,Jean Dupont
Titanic 53,1958,UK,PASSENGER,William Brown
Viking 29,1958,USA,BULK_CARRIER,Hans Müller
Viking 54,1958,Japan,TANKER,Hans Müller
Neptune 9,1958,Germany,PASSENGER,John Smith
Viking 31,1958,USA,PASSENGER,Li Wei
Titanic 78,1958,Japan,BULK_CARRIER,Jean Dupont
Nautilus 60,1958,USA,TANKER,Li Wei
Viking 2,1958,China,BULK_CARRIER,Hans Müller
Poseidon 85,1958,Germany,PASSENGER,Ivan Petrov
Nautilus 51,1958,Japan,TANKER,Jean Dupont
Nautilus 89,1958,UK,TANKER,Carlos Sanchez
Aurora 16,1958,Japan,TANKER,Jean Dupont
Odyssey 47,1958,China,BULK_CARRIER,William Brown
Titanic 66,1958,Russia,BULK_CARRIER,Hans Müller
Enterprise 10,1958,UK,BULK_CARRIER,Li Wei
Viking 6,1958,Germany,PASSENGER,Li Wei
Enterprise 54,1958,Russia,TANKER,Ivan Petrov
Viking 57,1958,UK,TANKER,Carlos Sanchez
Nautilus 86,1958,China,TANKER,John Smith
Poseidon 95,1958,UK,PASSENGER,Carlos Sanchez
Neptune 19,1958,Russia,BULK_CARRIER,John Smith
Nautilus 44,1958,China,BULK_CARRIER,Jean Dupont
Odyssey 8,1958,Japan,TANKER,John Smith
Nautilus 89,1958,Russia,TANKER,John Smith
Odyssey 53,1958,Japan,TANKER,William Brown
Neptune 81,1958,France,TANKER,Jean Dupont
Odyssey 65,1958,UK,BULK_CARRIER,Li Wei
Neptune 88,1958,Russia,PASSENGER,Carlos Sanchez
Enterprise 41,1958,France,TANKER,Carlos Sanchez
Titanic 39,1958,UK,BULK_CARRIER,William Brown
Neptune 78,1958,France,TANKER,Ivan Petrov
Neptune 90,1958,UK,PASSENGER,Li Wei
Nautilus 72,1958,Japan,BULK_CARRIER,Hans Müller
Nautilus 86,1958,Russia,TANKER,John Smith
Enterprise 99,1958,France,PASSENGER,Carlos Sanchez
Odyssey 53,1958,Russia,BULK_CARRIER,Li Wei
Titanic 67,1958,France,TANKER,William Brown
Poseidon 85,1958,France,PASSENGER,Jean Dupont
Odyssey 73,1958,Russia,TANKER,Ivan Petrov
Aurora 75,1958,China,PASSENGER,Ivan Petrov
Titanic 90,1958,Japan,PASSENGER,Jean Dupont
Enterprise 39,1958,Russia,TANKER,Jean Dupont
Enterprise 67,1958,China,TANKER,William Brown
Odyssey 72,1958,USA,BULK_CARRIER,Jean Dupont
Viking 76,1958,USA,BULK_CARRIER,Carlos Sanchez
Titanic 24,1958,Russia,PASSENGER,John Smith
Nautilus 72,1958,Russia,BULK_CARRIER,Carlos Sanchez
Aurora 43,1958,Japan,BULK_CARRIER,Hans Müller
Poseidon 14,1958,China,TANKER,Ivan Petrov
Neptune 68,1958,France,PASSENGER,Jean Dupont
Poseidon 18,1958,UK,TANKER,Hans Müller
Odyssey 71,1958,USA,TANKER,William Brown
Neptune 7,1958,France,BULK_CARRIER,Li Wei
Nautilus 17,1958,Russia,TANKER,John Smith
Aurora 24,1958,Russia,PASSENGER,Jean Dupont
Poseidon 8,1958,China,PASSENGER,John Smith
Enterprise 69,1958,Japan,PASSENGER,Hans Müller
Enterprise 29,1958,China,PASSENGER,Carlos Sanchez
Titanic 96,1958,Japan,PASSENGER,John Smith
Titanic 52,1958,USA,TANKER,William Brown
Enterprise 56,1958,China,PASSENGER,John Smith
Odyssey 74,1958,UK,BULK_CARRIER,Li Wei
Aurora 22,1958,Germany,PASSENGER,John Smith
Enterprise 37,1958,Japan,TANKER,John Smith
Poseidon 18,1958,Japan,PASSENGER,William Brown
Aurora 61,1958,France,TANKER,Jean Dupont
Poseidon 32,1958,France,TANKER,Hans Müller
Viking 39,1958,France,BULK_CARRIER,Hans Müller
Poseidon 25,1958,Japan,BULK_CARRIER,John Smith
Neptune 14,1958,Japan,BULK_CARRIER,Li Wei
Odyssey 48,1958,China,PASSENGER,Carlos Sanchez
Odyssey 52,1958,China,BULK_CARRIER,Li Wei
Odyssey 48,1958,UK,TANKER,Jean Dupont
Neptune 98,1958,China,PASSENGER,Li Wei
Titanic 4,1958,USA,BULK_CARRIER,William Brown
Aurora 63,1958,USA,PASSENGER,John Smith
Nautilus 25,1958,Germany,BULK_CARRIER,Carlos Sanchez
Titanic 20,1958,UK,PASSENGER,Ivan Petrov
Viking 11,1958,Japan,BULK_CARRIER,Ivan Petrov
Titanic 29,1958,UK,TANKER,Carlos Sanchez
Enterprise 55,1958,China,TANKER,Hans Müller
Odyssey 99,1958,Germany,BULK_CARRIER,Li Wei
Odyssey 83,1958,USA,PASSENGER,Jean Dupont
Titanic 76,1958,UK,PASSENGER,John Smith
Titanic 80,1958,France,BULK_CARRIER,Ivan Petrov
Poseidon 98,1958,Germany,PASSENGER,Hans Müller
Nautilus 25,1958,Japan,BULK_CARRIER,Jean Dupont
Aurora 55,1958,China,TANKER,William Brown
Enterprise 19,1958,Russia,TANKER,Ivan Petrov
Nautilus 90,1958,Russia,PASSENGER,Ivan Petrov
Enterprise 74,1958,USA,BULK_CARRIER,Ivan Petrov
Enterprise 45,1958,Germany,PASSENGER,Jean Dupont
Aurora 46,1958,Japan,BULK_CARRIER,William Brown
Nautilus 90,1958,Russia,PASSENGER,William Brown
Poseidon 74,1958,Japan,BULK_CARRIER,William Brown
Viking 69,1958,UK,TANKER,William Brown
Aurora 38,1958,China,BULK_CARRIER,Ivan Petrov
Enterprise 98,1958,UK,TANKER,William Brown
Poseidon 4,1958,Japan,TANKER,Jean Dupont
Poseidon 97,1958,Russia,BULK_CARRIER,Ivan Petrov
Enterprise 23,1958,China,TANKER,Ivan Petrov
Neptune 18,1958,China,PASSENGER,William Brown
Viking 4,1958,USA,TANKER,Ivan Petrov
Neptune 5,1958,China,PASSENGER,Jean Dupont
Nautilus 40,1958,China,TANKER,Carlos Sanchez
Nautilus 71,1958,Japan,PASSENGER,William Brown
Aurora 61,1958,Russia,PASSENGER,John Smith
Poseidon 37,1958,France,BULK_CARRIER,Hans Müller
Poseidon 61,1958,Russia,BULK_CARRIER,William Brown
Aurora 35,1958,China,BULK_CARRIER,Carlos Sanchez
Viking 20,1958,UK,TANKER,Li Wei
Neptune 5,1958,Russia,PASSENGER,William Brown
Neptune 9,1958,France,PASSENGER,John Smith
Odyssey 100,1958,France,BULK_CARRIER,William Brown
Nautilus 41,1958,Russia,PASSENGER,Ivan Petrov
Odyssey 46,1958,China,PASSENGER,William Brown
Poseidon 71,1958,Germany,PASSENGER,Jean Dupont
Aurora 43,1958,UK,TANKER,Hans Müller
Odyssey 56,1958,Russia,TANKER,Li Wei
Odyssey 62,1958,Germany,TANKER,William Brown
Poseidon 93,1958,USA,PASSENGER,John Smith
Neptune 48,1958,USA,BULK_CARRIER,Hans Müller
Nautilus 91,1958,France,PASSENGER,Carlos Sanchez
Nautilus 90,1958,Germany,BULK_CARRIER,Ivan Petrov
Aurora 62,1958,Japan,BULK_CARRIER,Jean Dupont
Poseidon 90,1958,UK,BULK_CARRIER,Ivan Petrov
Nautilus 28,1958,Japan,BULK_CARRIER,Carlos Sanchez
Neptune 67,1958,Germany,PASSENGER,Ivan Petrov
Viking 17,1958,Japan,PASSENGER,John Smith
Poseidon 7,1958,France,BULK_CARRIER,Li Wei
Aurora 34,1958,Russia,PASSENGER,Hans Müller
Aurora 2,1958,France,TANKER,Carlos Sanchez
Titanic 28,1958,Japan,BULK_CARRIER,William Brown
Nautilus 26,1958,Russia,BULK_CARRIER,William Brown
Nautilus 80,1958,China,TANKER,Carlos Sanchez
Nautilus 84,1958,Japan,BULK_CARRIER,John Smith
Nautilus 55,1958,Japan,TANKER,William Brown
Enterprise 47,1958,Germany,PASSENGER,William Brown
Enterprise 77,1958,Germany,PASSENGER,John Smith
Titanic 76,1958,USA,BULK_CARRIER,Ivan Petrov
Nautilus 31,1958,Germany,TANKER,Hans Müller
Neptune 82,1958,China,TANKER,Jean Dupont
Neptune 96,1958,USA,BULK_CARRIER,Jean Dupont
Viking 41,1958,USA,PASSENGER,Ivan Petrov
Odyssey 47,1958,Germany,PASSENGER,John Smith
Titanic 49,1958,Japan,BULK_CARRIER,Li Wei
Poseidon 71,1958,France,TANKER,Ivan Petrov
Enterprise 23,1958,USA,PASSENGER,William Brown
Neptune 42,1958,China,BULK_CARRIER,Li Wei
Titanic 62,1958,USA,TANKER,William Brown
Poseidon 55,1958,Japan,PASSENGER,Hans Müller
Poseidon 15,1958,Japan,PASSENGER,Li Wei
Nautilus 58,1958,Germany,TANKER,Jean Dupont
Aurora 44,1958,France,PASSENGER,Ivan Petrov
Aurora 26,1958,Russia,BULK_CARRIER,Carlos Sanchez
Titanic 34,1958,Russia,BULK_CARRIER,Carlos Sanchez
Poseidon 61,1958,Germany,BULK_CARRIER,Carlos Sanchez
Titanic 21,1958,France,TANKER,John Smith
Titanic 85,1958,Germany,PASSENGER,Ivan Petrov
Enterprise 23,1958,USA,PASSENGER,Hans Müller
Enterprise 24,1958,USA,BULK_CARRIER,Li Wei
Neptune 39,1958,USA,TANKER,Ivan Petrov
Odyssey 46,1958,France,TANKER,Li Wei
Odyssey 66,1958,USA,BULK_CARRIER,Li Wei
Odyssey 50,1958,France,TANKER,Ivan Petrov
Odyssey 70,1958,France,TANKER,William Brown
Aurora 31,1958,USA,TANKER,Jean Dupont
Viking 2,1958,Japan,PASSENGER,William Brown
Titanic 33,1958,UK,TANKER,John Smith
Neptune 4,1958,Japan,TANKER,Li Wei
Nautilus 85,1958,China,BULK_CARRIER,Li Wei
Poseidon 54,1959,Germany,PASSENGER,John Smith
Poseidon 5,1959,China,PASSENGER,Carlos Sanchez
Nautilus 67,1959,UK,PASSENGER,John Smith
Viking 69,1959,USA,BULK_CARRIER,Carlos Sanchez
Nautilus 53,1959,USA,TANKER,Hans Müller
Poseidon 89,1959,Russia,PASSENGER,William Brown
Aurora 95,1959,USA,TANKER,Hans Müller
Neptune 63,1959,China,PASSENGER,John Smith
Nautilus 26,1959,France,PASSENGER,Carlos Sanchez
Odyssey 87,1959,China,BULK_CARRIER,Jean Dupont
Enterprise 80,1959,China,PASSENGER,Li Wei
Neptune 87,1959,Russia,PASSENGER,Hans Müller
Titanic 99,1959,China,BULK_CARRIER,Carlos Sanchez
Titanic 74,1959,USA,TANKER,William Brown
Nautilus 56,1959,China,TANKER,Hans Müller
Aurora 84,1959,USA,TANKER,Ivan Petrov
Neptune 50,1959,China,BULK_CARRIER,Carlos Sanchez
Enterprise 93,1959,Japan,TANKER,Li Wei
Enterprise 65,1959,Russia,PASSENGER,Ivan Petrov
Poseidon 42,1959,Japan,BULK_CARRIER,Hans Müller
Nautilus 68,1959,Germany,BULK_CARRIER,Hans Müller
Neptune 42,1959,Russia,PASSENGER,Li Wei
Nautilus 19,1959,Japan,PASSENGER,Ivan Petrov
Nautilus 80,1959,UK,BULK_CARRIER,John Smith
Viking 92,1959,USA,PASSENGER,Li Wei
Odyssey 3,1959,Germany,PASSENGER,Ivan Petrov
Odyssey 68,1959,France,PASSENGER,Jean Dupont
Enterprise 77,1959,China,PASSENGER,Hans Müller
Odyssey 46,1959,France,BULK_CARRIER,William Brown
Aurora 17,1959,Japan,PASSENGER,Li Wei
Viking 32,1959,USA,BULK_CARRIER,Hans Müller
Odyssey 57,1959,France,TANKER,Li Wei
Titanic 38,1959,USA,TANKER,William Brown
Neptune 13,1959,Russia,BULK_CARRIER,Ivan Petrov
Enterprise 80,1959,China,BULK_CARRIER,Li Wei
Viking 54,1959,Russia,TANKER,Carlos Sanchez
Neptune 16,1959,Japan,PASSENGER,Hans Müller
Odyssey 12,1959,Japan,BULK_CARRIER,John Smith
Neptune 84,1959,USA,PASSENGER,John Smith
Odyssey 93,1959,Russia,PASSENGER,Jean Dupont
Viking 90,1959,France,BULK_CARRIER,Carlos Sanchez
Poseidon 81,1959,France,BULK_CARRIER,Hans Müller
Aurora 49,1959,Russia,TANKER,Hans Müller
Nautilus 51,1959,UK,TANKER,John Smith
Enterprise 11,1959,Russia,PASSENGER,Carlos Sanchez
Odyssey 27,1959,Germany,TANKER,Jean Dupont
Odyssey 74,1959,USA,PASSENGER,Hans Müller
Enterprise 66,1959,Germany,PASSENGER,William Brown
Enterprise 63,1959,Russia,TANKER,Li Wei
Titanic 29,1959,China,TANKER,Ivan Petrov
Titanic 16,1959,Germany,PASSENGER,Jean Dupont
Viking 65,1959,Japan,BULK_CARRIER,John Smith
Neptune 19,1959,France,PASSENGER,Hans Müller
Enterprise 35,1959,USA,TANKER,Ivan Petrov
Nautilus 67,1959,Russia,TANKER,William Brown
Viking 91,1959,France,TANKER,Hans Müller
Enterprise 80,1959,Russia,PASSENGER,Hans Müller
Enterprise 49,1959,USA,PASSENGER,John Smith
Poseidon 23,1959,UK,TANKER,Hans Müller
Viking 70,1959,UK,TANKER,Hans Müller
Neptune 76,1959,Russia,TANKER,Li Wei
Aurora 25,1959,Russia,PASSENGER,Hans Müller
Poseidon 50,1959,USA,TANKER,Carlos Sanchez
Poseidon 40,1959,USA,PASSENGER,Hans Müller
Poseidon 21,1959,UK,TANKER,Li Wei
Aurora 4,1959,France,TANKER,Li Wei
Odyssey 69,1959,China,PASSENGER,Ivan Petrov
Nautilus 88,1959,Japan,PASSENGER,Hans Müller
Aurora 82,1959,USA,BULK_CARRIER,Li Wei
Nautilus 22,1959,Japan,PASSENGER,Hans Müller
Neptune 50,1959,France,TANKER,Carlos Sanchez
Titanic 29,1959,China,BULK_CARRIER,Li Wei
Poseidon 94,1959,France,BULK_CARRIER,Ivan Petrov
Aurora 22,1959,Japan,TANKER,Li Wei
Poseidon 37,1959,China,TANKER,Carlos Sanchez
Titanic 39,1959,Germany,PASSENGER,Ivan Petrov
Neptune 71,1959,France,BULK_CARRIER,Ivan Petrov
Odyssey 59,1959,Japan,TANKER,Carlos Sanchez
Nautilus 99,1959,France,PASSENGER,Carlos Sanchez
Enterprise 59,1959,USA,BULK_CARRIER,Hans Müller
Viking 87,1959,UK,BULK_CARRIER,John Smith
Nautilus 93,1959,Germany,PASSENGER,Ivan Petrov
Viking 80,1959,Germany,TANKER,Hans Müller
Viking 44,1959,China,PASSENGER,Carlos Sanchez
Odyssey 72,1959,Russia,PASSENGER,John Smith
Enterprise 8,1959,USA,BULK_CARRIER,Jean Dupont
Aurora 24,1959,Germany,TANKER,Hans Müller
Aurora 57,1959,Russia,PASSENGER,William Brown
Viking 47,1959,UK,TANKER,Hans Müller
Viking 12,1959,China,TANKER,Jean Dupont
Odyssey 64,1959,France,PASSENGER,Li Wei
Poseidon 34,1959,USA,BULK_CARRIER,Jean Dupont
Titanic 18,1959,Japan,TANKER,Ivan Petrov
Poseidon 4,1959,USA,TANKER,Li Wei
Nautilus 75,1959,Germany,BULK_CARRIER,Carlos Sanchez
Titanic 79,1959,Russia,TANKER,William Brown
Viking 25,1959,UK,TANKER,Ivan Petrov
Nautilus 67,1959,UK,PASSENGER,Li Wei
Viking 20,1959,UK,TANKER,Jean Dupont
Poseidon 10,1959,USA,TANKER,Li Wei
Viking 20,1959,USA,PASSENGER,John Smith
Nautilus 53,1959,Germany,TANKER,William Brown
Enterprise 68,1959,USA,BULK_CARRIER,William Brown
Enterprise 54,1959,France,TANKER,Ivan Petrov
Nautilus 17,1959,USA,TANKER,Hans Müller
Viking 23,1959,France,BULK_CARRIER,Jean Dupont
Poseidon 80,1959,USA,PASSENGER,William Brown
Odyssey 90,1959,France,BULK_CARRIER,John Smith
Viking 72,1959,Japan,BULK_CARRIER,Jean Dupont
Odyssey 49,1959,USA,PASSENGER,Ivan Petrov
Poseidon 20,1959,Japan,PASSENGER,Jean Dupont
Odyssey 76,1959,UK,PASSENGER,Hans Müller
Poseidon 29,1959,UK,TANKER,John Smith
Nautilus 21,1959,Russia,PASSENGER,John Smith
Nautilus 88,1959,USA,PASSENGER,John Smith
Aurora 88,1959,USA,BULK_CARRIER,Ivan Petrov
Neptune 26,1959,Japan,PASSENGER,Ivan Petrov
Aurora 32,1959,USA,TANKER,Ivan Petrov
Nautilus 19,1959,China,BULK_CARRIER,Hans Müller
Neptune 93,1959,UK,TANKER,Jean Dupont
Enterprise 67,1959,Japan,TANKER,Carlos Sanchez
Neptune 39,1959,Germany,PASSENGER,Hans Müller
Viking 53,1959,Germany,BULK_CARRIER,Carlos Sanchez
Nautilus 93,1959,Germany,TANKER,William Brown
Poseidon 71,1959,Russia,PASSENGER,Li Wei
Poseidon 12,1959,Germany,PASSENGER,William Brown
Enterprise 6,1959,USA,PASSENGER,Hans Müller
Odyssey 93,1959,Russia,TANKER,John Smith
